date,hour,target1,target2
2018-06-27,2,14.79,13.1125
2018-06-27,3,13.3663,13.0065
2018-06-27,4,13.4342,12.8131
2018-06-27,5,12.6796,12.0581
2018-06-27,6,15.0557,14.327
2018-06-27,7,16.2359,14.7527
2018-06-27,8,17.7643,17.1336
2018-06-27,9,20.6404,19.3939
2018-06-27,10,22.2494,34.9637
2018-06-27,11,28.7119,21.3751
2018-06-27,12,36.5572,25.0283
2018-06-27,13,41.2376,23.9262
2018-06-27,14,43.3403,28.0246
2018-06-27,15,48.2013,31.3802
2018-06-27,16,53.5651,32.4188
2018-06-27,17,51.5643,40.3392
2018-06-27,18,45.5044,31.3604
2018-06-27,19,41.4134,27.7753
2018-06-27,20,37.3455,29.8704
2018-06-27,21,33.1786,22.7921
2018-06-27,22,29.0456,22.6781
2018-06-27,23,22.6166,20.4125
2018-06-27,24,19.3145,24.559
2018-06-28,1,17.8236,20.2614
2018-06-28,2,16.1132,17.7884
2018-06-28,3,15.2448,15.7483
2018-06-28,4,14.4528,18.561
2018-06-28,5,14.4266,18.5256
2018-06-28,6,14.9142,18.2084
2018-06-28,7,15.139,18.0125
2018-06-28,8,17.2909,19.1623
2018-06-28,9,19.6382,19.7628
2018-06-28,10,22.225,23.3671
2018-06-28,11,25.0808,86.1899
2018-06-28,12,29.5072,68.019
2018-06-28,13,35.055,48.5829
2018-06-28,14,37.4863,58.998
2018-06-28,15,37.3658,34.6529
2018-06-28,16,40.9706,33.9158
2018-06-28,17,41.3529,32.1633
2018-06-28,18,38.4643,37.1319
2018-06-28,19,35.0447,27.3061
2018-06-28,20,30.781,20.4041
2018-06-28,21,29.2032,20.4225
2018-06-28,22,26.1003,19.5053
2018-06-28,23,22.3461,16.7953
2018-06-28,24,20.4378,14.4183
2018-06-29,1,20.3815,10.479
2018-06-29,2,19.0594,9.1934
2018-06-29,3,18.3542,14.4435
2018-06-29,4,17.935,14.5895
2018-06-29,5,17.9934,16.2013
2018-06-29,6,18.2321,18.2719
2018-06-29,7,17.8353,17.8815
2018-06-29,8,18.9835,17.6653
2018-06-29,9,20.6007,18.0645
2018-06-29,10,23.652,18.9309
2018-06-29,11,26.2272,19.1946
2018-06-29,12,31.3695,18.3274
2018-06-29,13,37.3384,20.9216
2018-06-29,14,41.2325,22.0178
2018-06-29,15,42.5662,24.0618
2018-06-29,16,47.8639,26.6718
2018-06-29,17,51.4555,28.6893
2018-06-29,18,50.6779,28.3878
2018-06-29,19,43.5298,26.7128
2018-06-29,20,37.2568,24.3986
2018-06-29,21,34.452,22.8339
2018-06-29,22,30.8955,23.5801
2018-06-29,23,25.0137,21.0504
2018-06-29,24,21.731,19.0153
2018-06-30,1,19.172,17.1597
2018-06-30,2,18.4035,17.1949
2018-06-30,3,17.6641,10.6653
2018-06-30,4,17.3407,14.5389
2018-06-30,5,17.8946,14.3737
2018-06-30,6,18.3399,16.2574
2018-06-30,7,19.0648,16.7883
2018-06-30,8,20.6374,19.4771
2018-06-30,9,23.2134,20.7122
2018-06-30,10,27.8177,20.0251
2018-06-30,11,31.8631,21.5476
2018-06-30,12,35.6515,22.5414
2018-06-30,13,40.7652,23.7273
2018-06-30,14,42.9997,25.2923
2018-06-30,15,45.1426,30.6398
2018-06-30,16,48.4611,29.9393
2018-06-30,17,47.3089,26.5297
2018-06-30,18,41.9835,27.7335
2018-06-30,19,37.2379,23.8521
2018-06-30,20,35.2079,23.1966
2018-06-30,21,31.5626,25.0029
2018-06-30,22,28.5058,28.5058
2018-06-30,23,22.3474,22.0603
2018-06-30,24,18.0627,17.1518
2018-07-01,1,16.9632,15.3973
2018-07-01,2,15.1899,15.4025
2018-07-01,3,14.654,15.2191
2018-07-01,4,14.2856,14.0223
2018-07-01,5,14.9298,20.6101
2018-07-01,6,16.216,16.286
2018-07-01,7,17.6369,16.0556
2018-07-01,8,19.1502,19.332
2018-07-01,9,21.4567,21.4149
2018-07-01,10,23.4836,34.025
2018-07-01,11,28.4545,41.8361
2018-07-01,12,31.9428,34.2083
2018-07-01,13,38.4905,40.6968
2018-07-01,14,38.7718,119.3594
2018-07-01,15,40.3413,39.0344
2018-07-01,16,43.3623,39.1119
2018-07-01,17,42.8348,37.7656
2018-07-01,18,40.4071,32.5438
2018-07-01,19,36.4583,28.3079
2018-07-01,20,32.3161,24.7854
2018-07-01,21,26.4928,24.562
2018-07-01,22,23.854,26.1216
2018-07-01,23,19.5287,19.9281
2018-07-01,24,16.8385,19.436
2018-07-10,1,19.8742,16.8173
2018-07-10,2,19.0623,18.1675
2018-07-10,3,18.4379,17.6732
2018-07-10,4,17.3599,16.5047
2018-07-10,5,17.5529,17.2724
2018-07-10,6,18.6361,17.9604
2018-07-10,7,19.0101,18.2302
2018-07-10,8,21.5885,20.9227
2018-07-10,9,25.8484,32.7411
2018-07-10,10,28.7405,33.5745
2018-07-10,11,34.377,31.4115
2018-07-10,12,39.5601,54.5575
2018-07-10,13,44.784,32.9362
2018-07-10,14,47.2823,37.2073
2018-07-10,15,49.7893,35.8871
2018-07-10,16,53.5819,50.0734
2018-07-10,17,50.1997,35.2821
2018-07-10,18,44.101,35.0447
2018-07-10,19,38.7337,32.3052
2018-07-10,20,36.1411,50.3422
2018-07-10,21,31.4616,36.9166
2018-07-10,22,29.0055,24.6993
2018-07-10,23,24.8238,24.6494
2018-07-10,24,21.1474,18.6801
2018-07-11,1,19.5403,18.4098
2018-07-11,2,18.9288,18.4257
2018-07-11,3,17.9721,16.7179
2018-07-11,4,17.4612,16.4337
2018-07-11,5,17.3445,16.8604
2018-07-11,6,18.9056,18.3283
2018-07-11,7,19.1272,18.9156
2018-07-11,8,21.1478,20.3432
2018-07-11,9,25.9272,23.6897
2018-07-11,10,28.1714,24.2066
2018-07-11,11,33.9978,27.2154
2018-07-11,12,35.6011,37.2148
2018-07-11,13,41.7086,33.7176
2018-07-11,14,43.0257,33.5555
2018-07-11,15,44.2055,32.8926
2018-07-11,16,51.1326,34.9957
2018-07-11,17,47.2588,33.9188
2018-07-11,18,41.2388,28.7479
2018-07-11,19,36.8416,28.0979
2018-07-11,20,34.6299,32.4985
2018-07-11,21,28.9372,29.4387
2018-07-11,22,26.8432,24.3628
2018-07-11,23,23.0036,21.3259
2018-07-11,24,19.8438,21.0906
2018-07-12,1,20.0086,19.1048
2018-07-12,2,18.8517,19.6025
2018-07-12,3,18.5301,19.6631
2018-07-12,4,17.6083,18.9384
2018-07-12,5,17.4979,19.1354
2018-07-12,6,18.3411,19.3705
2018-07-12,7,18.1832,19.2141
2018-07-12,8,19.4494,19.9293
2018-07-12,9,22.701,21.6494
2018-07-12,10,26.9565,26.5098
2018-07-12,11,29.9173,27.0731
2018-07-12,12,33.53,34.2133
2018-07-12,13,38.7064,31.9148
2018-07-12,14,42.5473,31.3696
2018-07-12,15,42.4682,30.5428
2018-07-12,16,45.5158,29.2834
2018-07-12,17,45.4481,29.2977
2018-07-12,18,42.0912,28.2286
2018-07-12,19,37.6317,25.6529
2018-07-12,20,34.4809,24.7216
2018-07-12,21,29.9635,23.8856
2018-07-12,22,26.5394,24.9926
2018-07-12,23,24.0167,22.5592
2018-07-12,24,20.5354,20.076
2018-07-13,1,19.9196,19.0205
2018-07-13,2,19.2874,17.1077
2018-07-13,3,18.7026,16.5933
2018-07-13,4,18.0824,16.0376
2018-07-13,5,18.0844,16.8358
2018-07-13,6,18.5038,17.7365
2018-07-13,7,17.4424,17.4705
2018-07-13,8,19.0414,18.8338
2018-07-13,9,21.7505,20.5331
2018-07-13,10,24.8222,22.5001
2018-07-13,11,27.4024,24.9581
2018-07-13,12,31.2728,30.8347
2018-07-13,13,35.4939,33.6971
2018-07-13,14,42.3968,32.9866
2018-07-13,15,42.4075,32.6924
2018-07-13,16,43.7312,30.9294
2018-07-13,17,44.3324,35.3723
2018-07-13,18,43.8558,32.5271
2018-07-13,19,37.0001,32.2584
2018-07-13,20,34.5379,38.6353
2018-07-13,21,31.7978,106.7555
2018-07-13,22,28.2144,36.568
2018-07-13,23,24.1595,61.9793
2018-07-13,24,22.0889,21.4501
2018-07-14,1,20.0547,20.9218
2018-07-14,2,19.4606,20.8572
2018-07-14,3,19.241,20.379
2018-07-14,4,18.9835,19.5087
2018-07-14,5,19.0582,19.8675
2018-07-14,6,19.6966,19.9722
2018-07-14,7,20.9677,20.6309
2018-07-14,8,23.6902,21.4666
2018-07-14,9,29.6648,38.6223
2018-07-14,10,32.2099,25.2397
2018-07-14,11,36.8091,27.0276
2018-07-14,12,41.4475,35.8139
2018-07-14,13,45.7299,177.2593
2018-07-14,14,48.8807,37.6706
2018-07-14,15,52.5808,33.5161
2018-07-14,16,62.1575,39.8979
2018-07-14,17,60.3417,39.4129
2018-07-14,18,51.2823,35.92
2018-07-14,19,48.1295,34.3037
2018-07-14,20,42.6827,32.7849
2018-07-14,21,36.8236,32.6291
2018-07-14,22,32.7782,28.063
2018-07-14,23,27.1682,22.1515
2018-07-14,24,22.71,23.2108
2018-07-15,1,21.1828,22.3611
2018-07-15,2,20.1685,17.3194
2018-07-15,3,19.5351,17.0955
2018-07-15,4,19.0966,16.9471
2018-07-15,5,18.9872,17.2886
2018-07-15,6,19.4416,17.794
2018-07-15,7,20.6076,18.8298
2018-07-15,8,22.0057,19.4657
2018-07-15,9,28.0162,20.454
2018-07-15,10,30.415,20.7399
2018-07-15,11,34.2846,21.4914
2018-07-15,12,38.7833,22.0465
2018-07-15,13,44.4245,22.6342
2018-07-15,14,46.0469,25.476
2018-07-15,15,50.6138,24.7167
2018-07-15,16,56.411,25.2469
2018-07-15,17,51.0328,27.19
2018-07-15,18,45.3134,28.4982
2018-07-15,19,42.1182,26.8585
2018-07-15,20,37.3244,25.2444
2018-07-15,21,32.9757,24.8546
2018-07-15,22,29.2886,21.9006
2018-07-15,23,23.3508,19.9342
2018-07-15,24,19.8132,18.9603
2018-07-16,1,19.2323,16.0885
2018-07-16,2,17.9668,17.5402
2018-07-16,3,16.67,16.9956
2018-07-16,4,16.0587,18.9649
2018-07-16,5,16.4935,19.0507
2018-07-16,6,18.6729,20.1613
2018-07-16,7,19.2693,20.8347
2018-07-16,8,19.9961,20.7317
2018-07-16,9,22.7985,21.0589
2018-07-16,10,25.7747,21.855
2018-07-16,11,29.9766,27.0603
2018-07-16,12,34.4366,25.4409
2018-07-16,13,40.0132,28.3451
2018-07-16,14,41.5555,28.7425
2018-07-16,15,42.2329,30.7653
2018-07-16,16,46.8939,30.7976
2018-07-16,17,45.2234,32.6236
2018-07-16,18,40.8413,33.9823
2018-07-16,19,40.0636,38.5382
2018-07-16,20,36.2832,38.213
2018-07-16,21,31.2196,27.3964
2018-07-16,22,27.6267,24.1848
2018-07-16,23,22.7705,20.7863
2018-07-16,24,19.4429,19.2497
2018-07-17,1,19.0744,15.1171
2018-07-17,2,18.345,16.1088
2018-07-17,3,17.8415,14.848
2018-07-17,4,17.3776,14.3147
2018-07-17,5,17.6793,13.735
2018-07-17,6,18.6584,16.7775
2018-07-17,7,19.7618,18.4042
2018-07-17,8,21.2733,18.742
2018-07-17,9,25.2004,20.8126
2018-07-17,10,28.9153,24.4457
2018-07-17,11,32.5525,26.2231
2018-07-17,12,38.7976,28.8252
2018-07-17,13,46.2478,29.165
2018-07-17,14,51.0979,33.8743
2018-07-17,15,54.4179,37.2323
2018-07-17,16,64.0384,34.37
2018-07-17,17,63.0192,31.7613
2018-07-17,18,53.1878,28.5798
2018-07-17,19,47.8025,24.5264
2018-07-17,20,40.0017,25.2858
2018-07-17,21,34.4118,21.7715
2018-07-17,22,29.6592,25.2673
2018-07-17,23,23.7417,22.58
2018-07-17,24,19.8907,18.8513
2018-07-18,1,18.828,18.7029
2018-07-18,2,17.6371,18.7916
2018-07-18,3,16.7302,18.4311
2018-07-18,4,15.7656,17.9594
2018-07-18,5,16.0907,17.5406
2018-07-18,6,17.671,18.0619
2018-07-18,7,18.5908,18.3378
2018-07-18,8,19.7911,18.8451
2018-07-18,9,24.1543,20.7079
2018-07-18,10,25.5811,23.7828
2018-07-18,11,30.3757,24.5888
2018-07-18,12,34.7374,28.2979
2018-07-18,13,38.2552,30.9757
2018-07-18,14,40.4111,40.8284
2018-07-18,15,42.2011,62.2911
2018-07-18,16,45.7808,33.4452
2018-07-18,17,45.764,28.9788
2018-07-18,18,39.7752,29.5793
2018-07-18,19,35.7429,34.5456
2018-07-18,20,32.3959,39.3532
2018-07-18,21,28.1272,25.7854
2018-07-18,22,24.6727,22.0159
2018-07-18,23,22.1055,20.1707
2018-07-18,24,19.3604,19.2139
2018-07-19,1,18.8577,19.2013
2018-07-19,2,18.4418,15.775
2018-07-19,3,18.0177,16.9438
2018-07-19,4,17.1822,13.5789
2018-07-19,5,17.6698,13.2422
2018-07-19,6,18.0462,16.6496
2018-07-19,7,17.9554,17.3247
2018-07-19,8,19.0132,18.6656
2018-07-19,9,22.3377,19.688
2018-07-19,10,24.0854,19.9147
2018-07-19,11,26.6571,21.2922
2018-07-19,12,30.3922,24.2784
2018-07-19,13,32.1516,26.113
2018-07-19,14,37.5055,59.3742
2018-07-19,15,36.1396,49.6237
2018-07-19,16,38.9032,28.9641
2018-07-19,17,37.9628,33.1823
2018-07-19,18,35.7654,41.877
2018-07-19,19,32.188,34.7299
2018-07-19,20,27.9415,24.6107
2018-07-19,21,25.357,25.8207
2018-07-19,22,22.655,18.8758
2018-07-19,23,20.4326,16.5048
2018-07-19,24,19.0635,16.1136
2018-07-20,1,18.845,14.2485
2018-07-20,2,17.7146,15.7938
2018-07-20,3,16.6756,10.8488
2018-07-20,4,15.335,12.228
2018-07-20,5,15.7029,10.6529
2018-07-20,6,16.7212,9.841
2018-07-20,7,15.8865,8.274
2018-07-20,8,17.7953,8.5445
2018-07-20,9,20.2413,19.4264
2018-07-20,10,22.2788,18.9988
2018-07-20,11,23.6261,20.9641
2018-07-20,12,27.8608,21.1149
2018-07-20,13,29.3346,25.7195
2018-07-20,14,33.1702,24.1065
2018-07-20,15,35.6727,30.0539
2018-07-20,16,38.8164,36.5206
2018-07-20,17,40.8801,44.1462
2018-07-20,18,39.7622,32.5695
2018-07-20,19,34.5666,27.8138
2018-07-20,20,29.6812,24.1635
2018-07-20,21,26.0557,24.3613
2018-07-20,22,22.5469,20.3896
2018-07-20,23,20.6414,19.3532
2018-07-20,24,19.116,18.5007
2018-07-21,1,17.9649,17.8591
2018-07-21,2,16.3117,17.9802
2018-07-21,3,15.4739,16.429
2018-07-21,4,14.7173,14.4006
2018-07-21,5,15.9563,16.4929
2018-07-21,6,18.2527,18.4022
2018-07-21,7,18.7151,18.8487
2018-07-21,8,19.8091,19.6277
2018-07-21,9,21.5252,21.167
2018-07-21,10,23.8141,22.5068
2018-07-21,11,27.0243,51.9729
2018-07-21,12,30.4297,27.524
2018-07-21,13,31.781,26.6078
2018-07-21,14,33.5816,26.0035
2018-07-21,15,34.3511,29.758
2018-07-21,16,37.5011,28.9674
2018-07-21,17,36.2091,169.1695
2018-07-21,18,33.2563,34.5933
2018-07-21,19,31.9797,40.5702
2018-07-21,20,31.519,104.1551
2018-07-21,21,28.8605,60.0946
2018-07-21,22,26.883,25.2845
2018-07-21,23,23.7794,21.9956
2018-07-21,24,21.4782,20.9173
2018-07-22,1,19.7789,19.1192
2018-07-22,2,19.2629,18.7844
2018-07-22,3,18.9336,18.7309
2018-07-22,4,18.5925,20.9542
2018-07-22,5,18.7672,20.6667
2018-07-22,6,19.2669,20.7106
2018-07-22,7,19.4773,19.5643
2018-07-22,8,21.0158,20.2811
2018-07-22,9,23.2675,23.9204
2018-07-22,10,25.0876,137.5508
2018-07-22,11,28.8185,86.4754
2018-07-22,12,31.1508,40.8085
2018-07-22,13,35.4236,28.8981
2018-07-22,14,38.8631,30.693
2018-07-22,15,41.2972,31.296
2018-07-22,16,45.3448,30.0236
2018-07-22,17,45.6332,31.5191
2018-07-22,18,41.5615,31.588
2018-07-22,19,38.9896,31.4616
2018-07-22,20,33.7354,90.8262
2018-07-22,21,28.8899,28.2596
2018-07-22,22,25.5172,22.8602
2018-07-22,23,22.5146,21.3554
2018-07-22,24,19.745,18.9
2018-07-23,1,18.9749,18.3228
2018-07-23,2,17.9473,21.2731
2018-07-23,3,16.7079,18.0573
2018-07-23,4,16.0283,17.9724
2018-07-23,5,16.4578,17.6914
2018-07-23,6,18.1796,17.6002
2018-07-23,7,18.7738,19.2207
2018-07-23,8,19.3608,20.1289
2018-07-23,9,21.5442,22.9991
2018-07-23,10,23.4464,21.0245
2018-07-23,11,26.3263,23.3382
2018-07-23,12,28.1949,36.2548
2018-07-23,13,32.4628,39.2839
2018-07-23,14,34.5715,32.0815
2018-07-23,15,36.1499,33.8611
2018-07-23,16,39.2142,31.0945
2018-07-23,17,38.9465,46.8908
2018-07-23,18,34.7365,143.8437
2018-07-23,19,33.0249,31.085
2018-07-23,20,30.288,25.8919
2018-07-23,21,26.5173,23.3411
2018-07-23,22,23.4081,22.6183
2018-07-23,23,21.9533,20.6231
2018-07-23,24,19.6568,17.8268
2018-07-24,1,19.3278,17.4768
2018-07-24,2,18.7551,18.6858
2018-07-24,3,18.4472,16.4989
2018-07-24,4,17.8913,14.9561
2018-07-24,5,18.4713,18.0431
2018-07-24,6,19.3745,22.4514
2018-07-24,7,19.8152,20.9977
2018-07-24,8,20.8878,20.4859
2018-07-24,9,23.5888,20.852
2018-07-24,10,26.1379,20.8544
2018-07-24,11,28.3556,24.0443
2018-07-24,12,31.7238,24.9852
2018-07-24,13,35.9591,31.2668
2018-07-24,14,37.6301,37.2968
2018-07-24,15,36.7813,42.4394
2018-07-24,16,39.0955,42.8721
2018-07-24,17,41.5342,39.811
2018-07-24,18,33.9483,42.6521
2018-07-24,19,32.1809,28.766
2018-07-24,20,30.2224,25.366
2018-07-24,21,27.1889,26.7195
2018-07-24,22,24.7917,62.4791
2018-07-24,23,22.1873,21.181
2018-07-24,24,20.2465,19.6849
2018-07-25,1,19.5089,18.7694
2018-07-25,2,19.0287,18.6239
2018-07-25,3,18.7514,18.8546
2018-07-25,4,18.6341,18.9286
2018-07-25,5,18.7309,18.8819
2018-07-25,6,19.2487,19.2754
2018-07-25,7,19.7116,19.6228
2018-07-25,8,20.5214,19.993
2018-07-25,9,23.2102,21.6787
2018-07-25,10,24.4325,21.4616
2018-07-25,11,26.7971,23.8367
2018-07-25,12,29.4833,30.4522
2018-07-25,13,31.7503,33.3421
2018-07-25,14,35.1469,30.6814
2018-07-25,15,33.7082,159.6746
2018-07-25,16,35.9428,22.3545
2018-07-25,17,37.7517,26.8336
2018-07-25,18,32.1956,31.4194
2018-07-25,19,28.9128,26.3719
2018-07-25,20,27.3736,28.9307
2018-07-25,21,24.1005,23.2945
2018-07-25,22,22.3715,24.7038
2018-07-25,23,19.7901,20.5805
2018-07-25,24,17.9515,16.9013
2018-07-26,1,18.3251,19.0103
2018-07-26,2,17.2038,17.9812
2018-07-26,3,15.835,16.1363
2018-07-26,4,15.999,14.4675
2018-07-26,5,16.8385,18.1674
2018-07-26,6,17.5802,20.7896
2018-07-26,7,18.1897,19.5346
2018-07-26,8,19.0666,19.4933
2018-07-26,9,21.0346,24.6237
2018-07-26,10,23.4139,22.4552
2018-07-26,11,25.0245,24.0334
2018-07-26,12,27.512,25.9025
2018-07-26,13,30.3029,29.1909
2018-07-26,14,32.896,26.0915
2018-07-26,15,33.4964,26.7141
2018-07-26,16,34.1305,30.3134
2018-07-26,17,38.3439,31.1659
2018-07-26,18,35.3703,33.6045
2018-07-26,19,31.4635,31.0057
2018-07-26,20,29.4271,27.7284
2018-07-26,21,26.2178,22.9463
2018-07-26,22,23.4835,20.9733
2018-07-26,23,21.541,20.9342
2018-07-26,24,19.7542,14.7337
2018-07-27,1,17.798,6.203
2018-07-27,2,16.0155,11.907
2018-07-27,3,15.0688,4.0427
2018-07-27,4,15.0226,13.1871
2018-07-27,5,15.7612,17.4156
2018-07-27,6,17.6546,-0.2011
2018-07-27,7,17.2138,20.1769
2018-07-27,8,18.6896,19.2069
2018-07-27,9,21.7508,19.6444
2018-07-27,10,23.1952,27.1133
2018-07-27,11,24.8132,21.8264
2018-07-27,12,28.654,27.4894
2018-07-27,13,32.6995,32.1398
2018-07-27,14,34.3234,26.7997
2018-07-27,15,34.7295,27.9135
2018-07-27,16,36.555,30.4825
2018-07-27,17,41.1589,34.099
2018-07-27,18,38.8413,33.2349
2018-07-27,19,34.4954,32.785
2018-07-27,20,31.9119,23.997
2018-07-27,21,27.17,24.1064
2018-07-27,22,24.8513,23.7432
2018-07-27,23,22.3028,20.4062
2018-07-27,24,19.3637,20.2821
2018-07-28,1,17.9119,16.9082
2018-07-28,2,16.5123,12.891
2018-07-28,3,16.1851,12.8074
2018-07-28,4,16.39,19.4534
2018-07-28,5,17.3019,19.5438
2018-07-28,6,18.9193,19.8613
2018-07-28,7,19.8079,19.7631
2018-07-28,8,21.0251,22.6103
2018-07-28,9,22.6533,129.0927
2018-07-28,10,24.7521,26.1337
2018-07-28,11,26.9382,52.9941
2018-07-28,12,28.8807,34.2359
2018-07-28,13,31.9557,27.3404
2018-07-28,14,34.6754,27.7593
2018-07-28,15,33.8978,44.0828
2018-07-28,16,33.009,198.7074
2018-07-28,17,34.2302,25.9377
2018-07-28,18,30.598,25.956
2018-07-28,19,28.858,25.4076
2018-07-28,20,29.749,26.9183
2018-07-28,21,27.5465,48.3255
2018-07-28,22,25.5409,31.2592
2018-07-28,23,22.4963,20.6172
2018-07-28,24,19.8629,20.0593
2018-07-29,1,18.8648,18.5188
2018-07-29,2,18.3134,17.692
2018-07-29,3,17.3991,17.6951
2018-07-29,4,16.76,17.8212
2018-07-29,5,17.5911,17.3786
2018-07-29,6,18.6069,17.4754
2018-07-29,7,19.0428,17.9616
2018-07-29,8,19.9636,18.8329
2018-07-29,9,22.8012,20.8032
2018-07-29,10,25.5478,22.8965
2018-07-29,11,28.4845,29.8328
2018-07-29,12,30.1077,25.9415
2018-07-29,13,34.3362,26.3151
2018-07-29,14,37.4745,28.859
2018-07-29,15,39.0189,70.2171
2018-07-29,16,40.7693,116.0874
2018-07-29,17,43.8577,29.8332
2018-07-29,18,39.9425,29.829
2018-07-29,19,38.6784,30.1415
2018-07-29,20,35.7567,30.5256
2018-07-29,21,29.5596,33.5806
2018-07-29,22,26.2389,24.6816
2018-07-29,23,22.1422,24.2998
2018-07-29,24,19.3763,30.6586
2018-07-30,1,18.5948,19.1834
2018-07-30,2,17.3722,17.8954
2018-07-30,3,16.2935,24.651
2018-07-30,4,15.8962,21.8417
2018-07-30,5,16.4989,16.5348
2018-07-30,6,17.533,16.8385
2018-07-30,7,18.5429,26.9223
2018-07-30,8,19.6782,22.7893
2018-07-30,9,22.1554,19.5309
2018-07-30,10,24.5647,20.3417
2018-07-30,11,27.1302,23.9339
2018-07-30,12,30.5609,21.8171
2018-07-30,13,35.8033,29.293
2018-07-30,14,39.8551,36.9273
2018-07-30,15,42.838,32.7993
2018-07-30,16,47.6528,29.0108
2018-07-30,17,51.3196,31.807
2018-07-30,18,46.369,33.0414
2018-07-30,19,42.9989,33.7807
2018-07-30,20,37.8741,39.8644
2018-07-30,21,28.8234,23.3106
2018-07-30,22,24.3043,23.3034
2018-07-30,23,20.2583,19.4078
2018-07-30,24,18.0649,17.4884
2018-07-31,1,17.86,15.8052
2018-07-31,2,16.7327,14.4284
2018-07-31,3,15.8873,13.081
2018-07-31,4,15.5044,13.6389
2018-07-31,5,16.2025,14.6061
2018-07-31,6,17.9725,15.6231
2018-07-31,7,18.4152,16.2355
2018-07-31,8,18.9898,18.1809
2018-07-31,9,21.5628,20.1676
2018-07-31,10,23.2025,20.5103
2018-07-31,11,25.3953,23.0784
2018-07-31,12,29.7465,43.6494
2018-07-31,13,33.0881,59.0055
2018-07-31,14,38.5102,46.5285
2018-07-31,15,41.7006,35.276
2018-07-31,16,45.7671,64.3747
2018-07-31,17,45.4125,46.6693
2018-07-31,18,39.0229,34.7904
2018-07-31,19,35.8151,37.5963
2018-07-31,20,31.7294,62.2214
2018-07-31,21,26.6719,22.4495
2018-07-31,22,23.0156,18.7392
2018-07-31,23,19.849,12.6467
2018-07-31,24,16.9338,2.9922
2018-08-01,1,15.2978,4.4548
2018-08-01,2,13.1165,-0.2407
2018-08-01,3,11.3092,6.1657
2018-08-01,4,11.366,1.9924
2018-08-01,5,12.9977,2.1594
2018-08-01,6,14.4825,12.9475
2018-08-01,7,16.7291,12.6822
2018-08-01,8,18.6099,14.412
2018-08-01,9,20.5249,19.1239
2018-08-01,10,22.8793,19.2438
2018-08-01,11,25.5607,23.565
2018-08-01,12,28.7173,31.4539
2018-08-01,13,31.1192,33.1969
2018-08-01,14,32.8127,30.2283
2018-08-01,15,34.1581,51.7489
2018-08-01,16,36.2194,42.191
2018-08-01,17,36.2482,53.1903
2018-08-01,18,34.141,40.4104
2018-08-01,19,31.0482,28.9515
2018-08-01,20,27.4846,22.5916
2018-08-01,21,23.9124,26.035
2018-08-01,22,22.1834,21.9435
2018-08-01,23,18.8898,15.5437
2018-08-01,24,17.2813,14.7591
2018-08-02,1,16.2257,12.5745
2018-08-02,2,13.9442,10.0079
2018-08-02,3,11.7006,11.9694
2018-08-02,4,11.133,9.5769
2018-08-02,5,10.1976,8.9988
2018-08-02,6,11.9703,12.9017
2018-08-02,7,12.5887,9.2928
2018-08-02,8,15.1284,13.7829
2018-08-02,9,19.1353,19.6964
2018-08-02,10,21.0105,20.8081
2018-08-02,11,22.9137,19.4994
2018-08-02,12,25.973,20.5345
2018-08-02,13,29.3589,24.6641
2018-08-02,14,30.489,27.2415
2018-08-02,15,33.5225,36.5116
2018-08-02,16,35.5183,34.5591
2018-08-02,17,37.8728,31.8053
2018-08-02,18,37.3754,33.0137
2018-08-02,19,31.0479,27.302
2018-08-02,20,27.2463,21.4387
2018-08-02,21,23.0221,19.0836
2018-08-02,22,21.4581,17.3515
2018-08-02,23,18.7681,15.3748
2018-08-02,24,17.1322,12.8595
2018-08-03,1,15.7577,12.6179
2018-08-03,2,14.4402,10.9004
2018-08-03,3,13.7099,7.3515
2018-08-03,4,13.3307,-1.4065
2018-08-03,5,12.6412,5.2748
2018-08-03,6,13.6242,6.9672
2018-08-03,7,13.6337,-0.6786
2018-08-03,8,15.6056,11.8756
2018-08-03,9,19.678,18.7431
2018-08-03,10,21.7755,18.8683
2018-08-03,11,23.9075,22.0488
2018-08-03,12,27.16,26.1902
2018-08-03,13,29.9428,29.1092
2018-08-03,14,31.6157,30.1293
2018-08-03,15,33.1582,29.8356
2018-08-03,16,34.9751,30.3038
2018-08-03,17,37.7638,39.9926
2018-08-03,18,36.7573,36.0181
2018-08-03,19,33.2994,35.0679
2018-08-03,20,30.6292,29.3705
2018-08-03,21,27.3934,22.2427
2018-08-03,22,24.3502,17.8528
2018-08-03,23,19.1897,20.4555
2018-08-03,24,17.2372,11.0928
2018-08-04,1,15.8734,12.3184
2018-08-04,2,15.3156,15.0382
2018-08-04,3,14.1209,16.2489
2018-08-04,4,13.9587,13.5497
2018-08-04,5,14.1799,15.932
2018-08-04,6,16.1394,17.6536
2018-08-04,7,18.229,18.95
2018-08-04,8,19.4604,29.2806
2018-08-04,9,22.2592,102.1147
2018-08-04,10,26.1213,23.4693
2018-08-04,11,29.1928,29.9231
2018-08-04,12,35.5193,26.8287
2018-08-04,13,39.9359,27.6894
2018-08-04,14,43.9305,29.6551
2018-08-04,15,44.3554,33.7191
2018-08-04,16,48.4579,31.4364
2018-08-04,17,48.0554,37.2242
2018-08-04,18,45.061,40.5107
2018-08-04,19,41.0404,37.6408
2018-08-04,20,37.8792,40.9584
2018-08-04,21,33.86,27.8103
2018-08-04,22,29.6915,24.3856
2018-08-04,23,23.3173,20.8075
2018-08-04,24,19.6837,15.7051
